λ, Å	E.	Sp.#	Rel.Int.	EVB	Lower Config	Lower Term+J	Lower Level	Upper Config	Upper Term+J	Upper Level
4529.38	Tm	II	630	314						
4532.15	Tm	I	120	61	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f12.5d.6s.6p	°13/2	33812.149
4543.825	Tm	I	4	2	4f12.(3H6).5d5/2.6s2	(6,5/2)11/2	18853.823	4f12.5d.6s.6p	°9/2	34457.853
4548.105	Tm	I	70	36	4f12.(3H6).5d3/2.6s2	(6,3/2)15/2	15271.002	4f12.(3H6).5d.6s.6p.(4D°7/2)	°17/2	37252.03
4548.597	Tm	I	255	126	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)7/2	17343.374	4f13.(2F°7/2).6s.6d.(3D)	3[7/2]°9/2	39322.014
4556.68	Tm	II	465	234						
4557.633	Tm	I	240	124	4f12.(3H6).5d3/2.6s2	(6,3/2)9/2	13119.61	4f12.5d.6s.6p	°9/2	34457.853
4561.86	Tm	II	345	173						
4563.642	Tm	I	25	12	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)5/2	17752.634	4f13.(2F°7/2).6s.6d.(3D)	3[7/2]°5/2	39658.852
4564.676	Tm	I	255	126	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)7/2	17343.374	4f12.5d.6s.6p	°9/2	34457.853
4567.11	Tm	II	255	133						
4567.329	Tm	I	3	2	4f12.(3H6).5d3/2.6s2	(6,3/2)15/2	15271.002	4f12.5d.6s.6p	°15/2	37159.51
4571.984	Tm	I	135	68	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f13.(2F°7/2).6s.6d.(3D)	3[9/2]°11/2	39479.873
4572.197	Tm	I	7	4	4f13.(2F°7/2).6s.6p.(3P°2)	(7/2,2)11/2	18990.406	4f12.5d.6s.6p	°9/2	34457.853
4575.322	Tm	I	45	24	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)5/2	17752.634	4f13.(2F°7/2).6s.6d.(3D)	3[3/2]°3/2	39602.902
4575.555	Tm	I	30	16	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f13.(2F°7/2).6s.6d.(3D)	3[7/2]°7/2	39462.782
4576.609	Tm	I	120	58	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)7/2	17343.374	4f13.(2F°7/2).6s.6d.(3D)	3[5/2]°7/2	39187.473
4582.842	Tm	I	150	79	4f13.(2F°).6s2	2F°5/2	8771.243	4f12.(3F3).5d3/2.6s2	3/2	31520.98
4590.649	Tm	I	95	48	4f12.(3H6).5d3/2.6s2	(6,3/2)11/2	15587.811	4f12.5d.6s.6p	°13/2	33812.149
4594.979	Tm	I	10	5	4f13.(2F°7/2).6s.6p.(3P°0)	(7/2,0)7/2	16742.237	4f12.5d.6s.6p	°9/2	34457.853
4596.626	Tm	I	540	280	4f13.(2F°7/2).6s.6p.(3P°1)	(7/2,1)9/2	17613.659	4f13.(2F°7/2).6s.6d.(1D)	1[11/2]°11/2	39362.651
4599.017	Tm	I	1500	879	4f13.(2F°).6s2	2F°7/2	0.0	4f12.(3F4).5d3/2.6s2	(4,3/2)9/2	21737.685
